ra dec P dP A T0 V I J H K Jsigma Hsigma Ksigma quality T2mass
73.032083 -69.614139 8.6221264 0.0006334 0.279 6006.05359 -99.99 14.381 13.623 13.202 13.093 0.025 0.033 0.032 AAA 2451903.7143
73.055583 -68.856583 2.6968757 2.8e-06 0.528 6000.40186 16.335 15.623 14.968 14.747 14.696 0.022 0.029 0.048 AAA 2451903.7174
73.055583 -69.867222 8.2392025 3.6e-05 0.425 6004.65218 15.15 14.292 13.675 13.232 13.146 0.019 0.021 0.023 AAA 2451903.7133
73.058042 -69.011722 3.7796319 1.29e-05 0.214 6001.70216 15.492 14.455 13.715 13.132 13.007 0.020 0.023 0.022 AAA 2451903.7167
73.081 -69.383722 4.5634595 1.17e-05 0.634 6003.1764 16.044 15.201 14.662 14.19 14.038 0.019 0.022 0.026 AAA 2451903.7152
73.08275 -69.091417 3.6908117 4.4e-06 0.584 6001.71612 15.926 15.184 14.736 14.377 14.312 0.021 0.025 0.033 AAA 2451903.7164
73.111042 -69.169694 4.7622517 2.31e-05 0.224 6001.92019 15.983 15.143 14.478 14.086 13.956 0.038 0.025 0.034 AAA 2451903.7161
73.114042 -69.515222 3.2965051 7.8e-06 0.315 6001.06922 16.526 15.64 14.932 14.594 14.404 0.020 0.024 0.036 AAA 2451903.7147
73.11925 -68.960944 2.5057914 3.8e-06 0.478 6002.22838 16.524 15.863 15.178 14.762 14.595 0.025 0.029 0.042 AAA 2451903.7169
73.13325 -69.739 4.7507992 8.3e-06 0.539 6001.73162 15.678 14.953 14.314 13.901 13.866 0.020 0.024 0.031 AAA 2451903.7138
73.192833 -67.634278 4.3331413 4.3e-06 0.649 6000.30228 15.323 14.72 14.342 13.952 13.925 0.020 0.024 0.030 AAA 2451903.7223
73.198708 -68.348722 20.0861576 0.0002098 0.538 6015.92029 13.95 13.099 12.239 11.8 11.669 0.019 0.023 0.020 AAA 2451903.7194
73.200417 -68.646111 6.1802501 2.1e-05 0.411 6003.56662 15.188 14.432 13.963 13.572 13.505 0.020 0.024 0.025 AAA 2451903.7182
73.209083 -69.072167 2.0829793 1.8e-06 0.524 6001.85427 16.584 15.867 15.418 15.068 14.975 0.030 0.038 0.056 AAA 2451903.7165
73.209875 -68.510028 2.7873584 3.1e-06 0.511 6000.65581 16.351 15.669 15.032 14.785 14.752 0.026 0.031 0.049 AAA 2451903.7188
73.220292 -68.023722 6.2296897 5.55e-05 0.363 6000.32874 15.392 14.705 13.991 13.679 13.576 0.020 0.024 0.025 AAA 2451903.7207
73.225833 -69.276417 5.0254976 1.64e-05 0.312 6002.06709 15.52 14.745 14.153 13.772 13.746 0.020 0.023 0.029 AAA 2451903.7157
73.250875 -68.999611 2.1269245 2.7e-06 0.505 6000.94895 -99.99 15.942 15.511 15.09 15.094 0.023 0.032 0.059 AAA 2451903.7168
73.252167 -68.897028 3.8193141 4.8e-06 0.498 6003.44494 15.938 15.142 14.595 14.19 14.115 0.025 0.031 0.035 AAA 2451903.7172
73.209875 -68.510028 3.2791229 1.34e-05 0.325 6000.84533 16.538 15.672 15.032 14.785 14.752 0.026 0.031 0.049 AAA 2451903.7188
73.262125 -68.907889 2.7908309 3.4e-06 0.457 6001.32813 16.56 15.745 15.301 14.868 14.818 0.024 0.028 0.048 AAA 2451903.7172
73.288583 -68.21125 3.6017995 7.5e-06 0.283 6001.62985 15.746 15.156 13.918 13.858 13.677 0.045 0.067 0.042 EEA 2451903.72
73.2955 -67.605861 3.1183773 5.1e-06 0.397 6001.71558 16.131 15.414 14.916 14.643 14.602 0.022 0.028 0.043 AAA 2451903.7224
73.369083 -69.029833 4.5257248 8.8e-06 0.663 6002.06387 15.606 14.891 15.315 15.022 14.833 0.023 0.030 0.050 AAA 2451903.7432
73.306333 -69.652333 3.0778447 1.34e-05 0.236 6000.41831 16.365 15.572 13.267 12.409 12.137 0.023 0.025 0.024 EEA 2451903.7457
73.252167 -68.897028 2.3418942 9.4e-06 0.54 6000.50484 -99.99 15.786 14.595 14.19 14.115 0.025 0.031 0.035 AAA 2451903.7172
73.262125 -68.907889 4.058629 4.23e-05 0.477 6003.14633 -99.99 15.24 15.301 14.868 14.818 0.024 0.028 0.048 AAA 2451903.7172
73.320167 -69.671556 5.7297098 6.24e-05 0.499 6002.07421 -99.99 14.755 14.323 13.937 13.853 0.020 0.024 0.030 AAA 2451903.7458
73.111042 -69.169694 2.5917022 5.5e-06 0.387 6001.41411 17.075 16.154 14.478 14.086 13.956 0.038 0.025 0.034 AAA 2451903.7161
73.349417 -68.539222 2.8230771 4.8e-06 0.395 6001.84796 16.592 15.783 14.017 13.845 13.841 0.028 0.035 0.039 EEE 2451903.7412
73.369083 -69.029833 2.3073483 3e-06 0.418 6000.79479 16.703 15.9 15.315 15.022 14.833 0.023 0.030 0.050 AAA 2451903.7432
73.382375 -69.281611 1.4626671 1.3e-06 0.464 6000.86507 17.126 16.441 16.078 15.759 15.841 0.032 0.046 0.112 AAB 2451903.7442
73.390625 -69.759333 3.7621 5.4e-06 0.478 6002.79291 16.086 15.294 14.677 14.283 14.219 0.022 0.029 0.035 AAA 2451903.7462
73.40175 -68.64875 3.1478085 3.7e-06 0.436 6001.07567 16.216 15.415 14.689 14.305 14.31 0.024 0.032 0.043 AAA 2451903.7417
73.404 -68.364583 2.785706 2.6e-06 0.594 6001.33146 16.315 15.565 14.876 14.649 14.562 0.022 0.028 0.047 AAA 2451903.7405
73.408958 -68.667278 3.6867496 6.3e-06 0.371 6002.29039 16.135 15.319 14.655 14.297 14.233 0.024 0.029 0.038 AAA 2451903.7418
73.440167 -69.39125 3.3461852 5.1e-06 0.511 6003.14749 16.354 15.531 14.948 14.639 14.504 0.021 0.025 0.038 AAA 2451903.7447
73.444458 -68.538333 1.5268645 1.1e-06 0.54 6001.27829 17.506 16.735 16.127 15.623 15.665 0.033 0.045 0.103 AAA 2451903.7412
73.445458 -69.320278 3.6523152 6.8e-06 0.374 6002.00508 16.141 15.355 14.68 14.363 14.321 0.021 0.024 0.037 AAA 2451903.7444
73.457333 -69.568278 6.8868598 1.52e-05 0.568 6003.96793 15.173 14.342 13.8 13.398 13.24 0.022 0.027 0.026 AAA 2451903.7454
73.504708 -69.314389 6.7758303 5.51e-05 0.18 6003.33561 15.512 14.673 13.983 13.654 13.562 0.019 0.023 0.025 AAA 2451903.7444
73.553833 -67.825111 3.735184 4.7e-06 0.464 6002.39563 15.865 15.114 14.691 14.351 14.325 0.022 0.029 0.037 AAA 2451903.7384
73.557375 -68.034861 3.1174674 7.9e-06 0.322 6002.29972 16.418 15.615 14.96 14.55 14.499 0.025 0.035 0.045 AAA 2451903.7392
73.369083 -69.029833 2.591708 2.8e-06 0.456 6001.30031 16.303 15.564 15.315 15.022 14.833 0.023 0.030 0.050 AAA 2451903.7432
73.578208 -68.844944 3.2957906 3.5e-06 0.507 6002.19035 16.225 15.446 14.817 14.467 14.325 0.023 0.029 0.036 AAA 2451903.7425
73.587333 -68.064 2.3834772 3e-06 0.522 6001.7238 16.296 15.682 15.212 14.876 14.82 0.022 0.030 0.048 AAA 2451903.7393
73.708958 -69.23675 3.1905892 6.1e-06 0.508 6000.37888 17.112 16.056 14.265 13.377 13.232 0.058 0.043 0.043 EEA 2451942.6844
73.390625 -69.759333 3.1928315 4.5e-06 0.424 6000.27893 16.299 15.495 14.677 14.283 14.219 0.022 0.029 0.035 AAA 2451903.7462
73.444458 -68.538333 6.8705819 2.08e-05 0.345 6002.74913 15.452 14.491 16.127 15.623 15.665 0.033 0.045 0.103 AAA 2451903.7412
73.587333 -68.064 2.8707566 1.58e-05 0.353 6000.51521 16.332 15.626 15.212 14.876 14.82 0.022 0.030 0.048 AAA 2451903.7393
73.856792 -68.5415 2.8804884 7.8e-06 0.485 6000.43795 16.575 15.746 14.186 13.951 13.936 0.039 0.047 0.045 EAA 2451942.6816
73.404 -68.364583 2.1444669 6.43e-05 0.255 6000.30681 -99.99 16.041 14.876 14.649 14.562 0.022 0.028 0.047 AAA 2451903.7405
73.708958 -69.23675 3.0464436 5.5e-06 0.389 6001.10522 16.879 15.871 14.265 13.377 13.232 0.058 0.043 0.043 EEA 2451942.6844
73.708958 -69.23675 2.8744721 6e-06 0.347 6000.75627 16.861 15.936 14.265 13.377 13.232 0.058 0.043 0.043 EEA 2451942.6844
73.708958 -69.23675 3.5008894 1.25e-05 0.329 6001.33874 16.694 15.734 14.265 13.377 13.232 0.058 0.043 0.043 EEA 2451942.6844
73.856792 -68.5415 3.5263615 4.1e-06 0.474 6000.76829 15.999 15.222 14.186 13.951 13.936 0.039 0.047 0.045 EAA 2451942.6816
73.731875 -68.940306 4.3808522 1.71e-05 0.408 6000.07439 15.908 15.137 14.648 14.293 14.279 0.021 0.028 0.037 AAA 2451942.6832
73.457333 -69.568278 22.0859031 0.0005268 0.552 6007.0454 14.39 13.394 13.8 13.398 13.24 0.022 0.027 0.026 AAA 2451903.7454
73.757708 -68.755944 2.3302673 2.7e-06 0.551 6001.81206 16.534 15.808 15.144 14.877 14.826 0.031 0.044 0.062 AAA 2451942.6824
73.557375 -68.034861 1.1606889 1.2e-06 0.351 6000.80056 17.319 16.663 14.96 14.55 14.499 0.025 0.035 0.045 AAA 2451903.7392
73.390625 -69.759333 9.5296099 0.0002988 0.487 6007.00322 -99.99 13.66 14.677 14.283 14.219 0.022 0.029 0.035 AAA 2451903.7462
73.891833 -68.946389 2.679836 4.5e-06 0.345 6001.46619 16.68 15.849 14.637 14.304 14.279 0.038 0.029 0.038 AAA 2451908.6272
73.7985 -69.329 2.8812637 6.1e-06 0.644 6001.00905 16.084 15.399 14.921 14.584 14.477 0.028 0.032 0.044 AAA 2451942.6847
73.92275 -68.115417 6.2469862 1.09e-05 0.538 6000.49932 14.858 14.236 13.775 13.343 13.29 0.028 0.026 0.029 AAA 2451908.6239
73.821042 -69.337167 2.6397133 2.6e-06 0.504 6001.15039 16.345 15.618 15.09 14.69 14.598 0.034 0.038 0.056 AAA 2451942.6848
74.067583 -68.682056 7.0875846 0.000114 0.082 6000.09022 15.683 14.701 14.826 14.53 14.37 0.024 0.029 0.034 AAA 2451908.6262
73.968542 -68.821111 2.7961718 5e-06 0.361 6000.42119 16.483 15.678 15.137 14.708 14.636 0.033 0.037 0.047 AAA 2451908.6267
73.856792 -68.5415 3.185565 4.3e-06 0.465 6001.45332 16.146 15.414 14.186 13.951 13.936 0.039 0.047 0.045 EAA 2451942.6816
73.856792 -68.5415 4.2734621 8.97e-05 0.665 6003.18809 16.468 15.788 14.186 13.951 13.936 0.039 0.047 0.045 EAA 2451942.6816
73.942042 -68.855806 2.7695268 6.7e-06 0.235 6000.37901 16.434 15.67 14.194 13.851 13.765 0.025 0.024 0.025 AAA 2451908.6269
73.891833 -68.946389 3.4359812 2.7e-06 0.654 6003.32627 15.858 15.185 14.637 14.304 14.279 0.038 0.029 0.038 AAA 2451908.6272
74.067583 -68.682056 5.8130126 2.2e-05 0.29 6003.3769 15.711 14.786 14.826 14.53 14.37 0.024 0.029 0.034 AAA 2451908.6262
73.92275 -68.115417 7.2368169 3.09e-05 0.318 6003.81221 15.2 14.357 13.775 13.343 13.29 0.028 0.026 0.029 AAA 2451908.6239
73.708958 -69.23675 4.1345991 6e-06 0.512 6000.70615 15.816 15.096 14.265 13.377 13.232 0.058 0.043 0.043 EEA 2451942.6844
73.940417 -68.923028 2.5309594 2.3e-06 0.565 6000.49617 16.364 15.678 15.079 14.771 14.712 0.038 0.042 0.051 AAA 2451908.6271
73.942042 -68.855806 5.3207041 1.44e-05 0.35 6004.76751 15.7 14.874 14.194 13.851 13.765 0.025 0.024 0.025 AAA 2451908.6269
73.955708 -69.349694 3.7839432 3.9e-06 0.633 6002.98326 15.809 15.119 14.478 14.309 14.258 0.023 0.027 0.033 AAA 2451908.6289
73.968542 -68.821111 3.0256907 5.1e-06 0.36 6000.37978 16.401 15.583 15.137 14.708 14.636 0.033 0.037 0.047 AAA 2451908.6267
73.970125 -69.288833 2.6294452 2.7e-06 0.667 6000.71921 16.129 15.497 15.232 14.858 14.767 0.028 0.040 0.053 AAA 2451908.6286
73.985833 -68.409306 2.6307899 3.1e-06 0.559 6000.64154 16.613 15.833 15.1 14.491 14.307 0.034 0.037 0.046 EAA 2451908.6251
74.067583 -68.682056 3.2717098 6.7e-06 0.531 6000.99254 16.325 15.534 14.826 14.53 14.37 0.024 0.029 0.034 AAA 2451908.6262
74.087417 -68.793333 1.962821 2e-06 0.581 6000.76534 16.657 15.978 15.339 15.15 15.064 0.027 0.041 0.063 AAA 2451908.6266
74.094542 -68.961861 2.8878725 3.2e-06 0.405 6000.45435 16.504 15.71 14.993 14.791 14.589 0.034 0.044 0.045 AAA 2451908.6273
74.107458 -67.888056 2.4446087 2.5e-06 0.458 6001.10787 16.47 15.697 15.208 14.913 14.866 0.032 0.038 0.056 AAA 2451908.623
74.114625 -69.379639 30.3485347 0.0024039 -99.99 -99.99 13.416 -99.99 11.53 11.227 11.117 0.021 0.026 0.021 AAA 2451908.629
74.123625 -68.8895 2.6509563 3.1e-06 0.482 6000.78961 16.525 15.755 15.144 14.763 14.683 0.030 0.032 0.060 AAA 2451908.627
74.145125 -69.9655 2.2623436 3e-06 0.387 6000.04853 16.684 15.938 15.47 15.115 15.05 0.029 0.039 0.060 AAA 2451908.6313
74.154 -69.452333 4.3273056 7.7e-06 0.611 6000.44926 15.611 14.915 14.345 14.03 13.94 0.023 0.025 0.029 AAA 2451908.6293
74.16125 -69.300806 2.730999 6.6e-06 0.628 6000.94493 -99.99 15.442 15.04 14.699 14.622 0.024 0.030 0.045 AAA 2451908.6287
74.067583 -68.682056 3.3829479 5.8e-06 0.359 6002.64205 16.341 15.418 14.826 14.53 14.37 0.024 0.029 0.034 AAA 2451908.6262
74.173375 -68.810944 2.5641684 9.9e-06 0.443 6002.12311 -99.99 15.708 15.253 14.865 14.842 0.026 0.034 0.049 AAA 2451908.6267
74.181167 -67.652444 5.4059402 1.75e-05 0.249 6000.39458 15.587 14.764 14.116 13.783 13.693 0.021 0.023 0.028 AAA 2451908.622
74.223125 -69.631861 3.0598089 3.38e-05 0.472 6001.58541 16.139 15.424 14.745 14.459 14.435 0.025 0.029 0.041 AAA 2451898.6557
74.25625 -68.253222 3.7522471 4.8e-06 0.414 6001.6696 15.962 15.149 14.513 14.164 14.038 0.029 0.031 0.035 AAA 2451898.6613
74.257417 -67.995167 45.1660779 0.0118114 -99.99 -99.99 14.246 -99.99 11.42 10.895 10.529 0.022 0.028 9.998 AAF 2451898.6623
74.269333 -68.57175 7.0590147 3.94e-05 0.237 6004.92232 15.287 14.338 13.648 13.25 13.177 0.018 0.022 0.023 AAA 2451898.66
74.288458 -69.622333 3.7262972 6.23e-05 0.494 6001.54515 -99.99 15.335 14.604 14.357 14.263 0.025 0.029 0.035 AAA 2451898.6558
74.28875 -68.892861 3.0000362 9.4e-06 0.411 6001.57298 16.62 15.76 15.002 14.624 14.505 0.025 0.032 0.038 AAA 2451898.6587
74.331417 -68.821306 2.6335228 2.8e-06 0.461 6001.11203 16.335 15.59 14.967 14.682 14.577 0.025 0.034 0.044 AAA 2451898.659
74.341333 -67.854833 2.9503705 3.8e-06 0.464 6000.78244 16.181 15.441 15.05 14.655 14.677 0.028 0.035 0.052 AAA 2451898.6629
74.35475 -69.56725 2.7641211 3.2e-06 0.622 6000.97151 16.16 15.471 15.138 14.852 14.787 0.026 0.034 0.053 AAA 2451898.656
74.3635 -69.355167 4.0349945 9.4e-06 0.399 6003.13023 16.865 15.779 15.089 14.732 14.477 0.025 0.039 0.050 AAA 2451898.6568
74.363958 -68.601278 1.570806 1.2e-06 0.408 6000.03974 16.909 16.224 15.636 15.38 15.319 0.028 0.046 0.071 AAA 2451898.6599
74.369708 -69.226917 7.4659114 2.23e-05 0.425 6002.76836 15.655 14.661 13.787 13.324 13.221 0.023 0.022 0.025 AAA 2451898.6574
74.413583 -69.655417 4.4161858 6e-06 0.582 6004.3941 15.641 14.902 14.287 13.971 13.855 0.022 0.023 0.027 AAA 2451898.6556
74.420292 -68.566444 3.0692856 5e-06 0.345 6000.87432 16.156 15.403 14.923 14.523 14.504 0.022 0.031 0.044 AAA 2451898.66
74.42175 -69.405444 3.1093028 4.5e-06 0.478 6001.10321 16.221 15.469 14.953 14.679 14.608 0.020 0.032 0.044 AAA 2451898.6566
74.421792 -68.800111 3.6470059 6.1e-06 0.472 6002.61687 16.535 15.608 14.954 14.476 14.436 0.034 0.040 0.040 AAA 2451898.6591
74.440542 -69.062556 2.7270208 4.1e-06 0.596 6000.63041 16.973 16.013 15.381 14.955 14.841 0.029 0.039 0.051 AAA 2451898.658
74.446583 -68.390472 3.1676063 7.94e-05 0.499 6000.0466 -99.99 15.449 14.798 14.458 14.384 0.023 0.029 0.039 AAA 2451898.6607
74.421792 -68.800111 3.6299845 1.4e-05 0.24 6001.8702 15.914 15.154 14.954 14.476 14.436 0.034 0.040 0.040 AAA 2451898.6591
74.440542 -69.062556 8.8309672 4.37e-05 0.501 6004.74682 -99.99 14.108 15.381 14.955 14.841 0.029 0.039 0.051 AAA 2451898.658
74.461875 -67.838556 13.9793586 0.0021672 1.047 6002.81726 14.255 13.889 12.697 12.254 12.191 0.021 0.021 0.023 AAA 2451898.6629
74.462667 -69.95825 23.3111155 0.000538 -99.99 -99.99 13.564 -99.99 12.058 11.633 11.493 0.021 0.022 0.021 AAA 2451898.6544
74.463417 -68.304222 5.2705614 2.14e-05 0.347 6000.82574 15.766 14.882 14.401 13.996 13.869 0.021 0.026 0.026 AAA 2451898.6611
74.421792 -68.800111 14.3929624 8.49e-05 0.543 6004.74277 14.838 13.792 14.954 14.476 14.436 0.034 0.040 0.040 AAA 2451898.6591
74.463417 -68.304222 3.0246544 1.29e-05 0.306 6000.47974 16.319 15.528 14.401 13.996 13.869 0.021 0.026 0.026 AAA 2451898.6611
74.42175 -69.405444 36.8308253 0.0022925 -99.99 -99.99 13.728 -99.99 14.953 14.679 14.608 0.020 0.032 0.044 AAA 2451898.6566
74.462667 -69.95825 39.397564 0.0188278 -99.99 -99.99 13.135 -99.99 12.058 11.633 11.493 0.021 0.022 0.021 AAA 2451898.6544
74.463417 -68.304222 2.7781143 3.9e-06 0.501 6000.07134 16.129 15.459 14.401 13.996 13.869 0.021 0.026 0.026 AAA 2451898.6611
74.553667 -69.202778 3.5036453 5.8e-06 0.353 6001.88864 16.276 15.458 14.915 14.586 14.474 0.024 0.033 0.040 AAA 2451898.6854
74.42175 -69.405444 3.2485681 5.2e-06 0.395 6000.87198 16.55 15.589 14.953 14.679 14.608 0.020 0.032 0.044 AAA 2451898.6566
74.578417 -69.117083 1.6798514 1.5e-06 0.517 6000.62665 17.226 16.463 15.851 15.579 15.292 0.036 0.056 0.081 AAA 2451898.6851
74.610625 -67.929333 1.3973244 1e-06 0.443 6000.2779 17.136 16.481 14.757 14.415 14.38 0.022 0.027 0.035 AAA 2451898.6803
74.610625 -67.929333 3.1440681 4.5e-06 0.463 6000.67774 16.074 15.333 14.757 14.415 14.38 0.022 0.027 0.035 AAA 2451898.6803
74.553667 -69.202778 2.8104033 2.69e-05 0.328 6002.54949 -99.99 15.505 14.915 14.586 14.474 0.024 0.033 0.040 AAA 2451898.6854
74.440542 -69.062556 2.856023 1.02e-05 0.257 6002.56682 16.603 15.777 15.381 14.955 14.841 0.029 0.039 0.051 AAA 2451898.658
74.637792 -68.772944 2.391171 4.1e-06 0.65 6001.20938 16.358 15.68 15.069 14.739 14.711 0.027 0.033 0.051 AAA 2451898.6837
74.653625 -69.531417 3.0479876 1.13e-05 0.49 6000.2496 -99.99 15.727 15.024 14.657 14.47 0.023 0.032 0.039 AAA 2451898.6867
74.671958 -68.865194 3.4548743 6.2e-06 0.466 6000.80523 16.064 15.32 14.857 14.492 14.362 0.028 0.037 0.041 AAA 2451898.684
74.672667 -69.525778 3.7501092 8.9e-06 0.429 6002.9588 15.841 15.069 14.59 14.223 14.112 0.021 0.029 0.034 AAA 2451898.6867
74.677958 -67.965444 3.2451771 4.1e-06 0.466 6002.7596 16.078 15.365 14.767 14.402 14.326 0.021 0.030 0.036 AAA 2451898.6804
74.680292 -68.730389 3.1634285 6.2e-06 0.402 6001.35354 16.096 15.367 14.764 14.474 14.371 0.025 0.033 0.041 AAA 2451898.6835
74.686375 -69.483 3.3731829 7.1e-06 0.296 6001.76009 16.219 15.405 14.926 14.577 14.45 0.025 0.034 0.041 AAA 2451898.6865
74.73225 -69.266528 4.6923291 7.7e-06 0.562 6001.93376 15.766 14.949 14.41 13.989 13.903 0.020 0.025 0.030 AAA 2451898.6857
74.74375 -68.318444 3.0307324 5.5e-06 0.409 6000.99284 16.359 15.549 14.966 14.634 14.552 0.024 0.031 0.041 AAA 2451898.6818
74.578417 -69.117083 6.5776561 2.68e-05 0.326 6005.38914 15.369 14.506 15.851 15.579 15.292 0.036 0.056 0.081 AAA 2451898.6851
74.762292 -68.36925 3.6476146 5.64e-05 0.256 6001.1451 16.292 15.545 14.935 14.587 14.548 0.022 0.027 0.042 AAA 2451898.682
74.922125 -67.738083 11.6704376 5.04e-05 0.543 6001.91932 14.251 13.547 14.78 14.524 14.366 0.030 0.039 0.042 EEA 2451898.7218
74.822792 -69.238333 3.0798485 4.53e-05 0.241 6001.58421 15.658 14.878 14.292 13.966 13.807 0.021 0.026 0.028 AAA 2451898.7157
74.822958 -68.554889 2.6747568 3.6e-06 0.62 6000.8311 16.132 15.475 14.977 14.612 14.544 0.028 0.032 0.050 AAA 2451898.7185
74.836875 -68.147944 3.0313656 3.8e-06 0.472 6001.43641 16.143 15.409 14.956 14.599 14.458 0.029 0.038 0.046 AAA 2451898.7201
74.854083 -69.427472 5.0723302 8.5e-06 0.515 6005.02673 15.354 14.622 14.094 13.752 13.684 0.019 0.022 0.027 AAA 2451898.715
74.870083 -68.863444 3.7750281 7.5e-06 0.304 6000.18618 15.821 15.117 14.637 14.22 14.151 0.022 0.028 0.033 AAA 2451898.7172
74.87825 -68.14875 3.450854 1.07e-05 0.242 6003.07623 16.158 15.352 14.873 14.502 14.398 0.020 0.029 0.039 AAA 2451898.7201
74.886417 -68.012694 5.7250383 0.0005133 0.347 6001.22281 14.671 13.841 13.147 12.652 12.522 0.018 0.022 0.021 AAA 2451898.7207
74.904917 -68.146639 3.2002211 1.28e-05 0.495 6000.25538 15.935 15.261 14.676 14.343 14.304 0.020 0.027 0.034 AAA 2451898.7201
74.921458 -69.456111 31.7868602 0.0007174 -99.99 -99.99 13.343 -99.99 11.629 11.315 11.217 0.018 0.020 0.020 AAA 2451898.7149
74.922125 -67.738083 3.2694839 5.1e-06 0.53 6002.96578 15.852 15.192 14.78 14.524 14.366 0.030 0.039 0.042 EEA 2451898.7218
74.92525 -68.121028 4.1528425 7.8e-06 0.477 6002.71185 15.61 14.908 14.541 14.268 14.185 0.020 0.026 0.034 AAA 2451898.7202
74.928542 -68.279306 2.0690664 2e-06 0.512 6001.18903 16.835 16.12 15.496 15.241 15.077 0.027 0.041 0.063 AAA 2451898.7196
74.937833 -69.493194 6.7331951 4.08e-05 0.187 6004.73296 15.227 14.382 13.737 13.394 13.289 0.019 0.022 0.024 AAA 2451898.7147
74.943625 -69.194583 3.8810792 2.95e-05 0.105 6002.03524 16.121 15.319 14.746 14.455 14.312 0.021 0.029 0.042 AAA 2451898.7159
74.955917 -68.085333 3.0528245 3.5e-06 0.473 6001.75345 16.136 15.42 14.767 14.57 14.527 0.021 0.029 0.039 AAA 2451898.7204
74.973458 -68.408694 3.2138057 8.4e-06 0.294 6002.86186 16.433 15.59 14.896 14.578 14.616 0.024 0.033 0.049 AAA 2451898.7191
74.986583 -68.019389 3.4163494 1.37e-05 0.506 6001.32421 16.213 15.434 14.708 14.428 14.323 0.020 0.026 0.038 AAA 2451898.7206
74.224208 -69.379528 10.7796849 0.000667 0.057 6001.94174 14.765 14.04 13.518 13.215 13.149 0.018 0.024 0.024 AAA 2451898.6567
72.850583 -66.959417 3.0727919 7.5e-06 0.444 6001.95402 16.407 15.591 15.356 14.946 14.792 0.025 0.032 0.053 AAA 2451903.6765
72.770458 -67.364167 3.7039359 1e-05 0.32 6003.58797 15.961 15.209 14.593 14.305 14.281 0.02 0.023 0.034 AAA 2451903.6781
72.850583 -66.959417 2.2983774 3e-06 0.635 6000.45991 16.683 15.931 15.356 14.946 14.792 0.025 0.032 0.053 AAA 2451903.6765
72.938917 -66.791528 3.2728111 7.1e-06 0.508 6003.11542 15.985 15.303 14.789 14.42 14.318 0.023 0.025 0.037 AAA 2451903.6758
73.060958 -66.592306 4.4325622 6.1e-06 0.584 6003.69037 15.572 14.844 14.154 14.001 13.905 0.02 0.023 0.028 AAA 2451903.7265
73.11575 -66.769333 3.2226656 5.2e-06 0.457 6003.1092 16.026 15.33 14.734 14.503 14.441 0.02 0.027 0.035 AAA 2451903.7258
73.215708 -66.968194 3.2516293 3.9e-06 0.606 6001.30403 15.93 15.284 15.005 14.68 14.639 0.022 0.028 0.043 AAA 2451903.725
73.239792 -67.417389 2.850369 4.7e-06 0.411 6002.27026 16.231 15.521 14.913 14.639 14.62 0.022 0.026 0.04 AAA 2451903.7232
73.294958 -67.011444 2.9518565 4.1e-06 0.501 6001.37946 16.16 15.441 15.079 14.751 14.621 0.021 0.025 0.041 AAA 2451903.7248
73.329875 -66.933472 3.2616772 8.6e-06 0.382 6001.00218 16.137 15.39 14.931 14.61 14.595 0.025 0.029 0.049 AAA 2451903.7348
73.371792 -66.954 3.1335144 6.1e-06 0.331 6001.07248 15.943 15.065 14.402 13.944 13.841 0.02 0.024 0.031 AAA 2451903.7349
73.389917 -67.368806 4.2442406 1.51e-05 0.255 6000.31645 15.723 14.948 14.475 14.147 14.065 0.02 0.023 0.028 AAA 2451903.7365
73.060958 -66.592306 7.39896 0.0001374 0.552 6002.56677 14.83 14.104 14.154 14.001 13.905 0.02 0.023 0.028 AAA 2451903.7265
73.726042 -67.226694 3.5672274 6.9e-06 0.5 6002.80245 15.817 15.161 14.805 14.465 14.45 0.023 0.028 0.043 AAA 2451942.6763
73.726042 -67.226694 6.5464426 3.47e-05 0.329 6001.25358 15.326 14.53 14.805 14.465 14.45 0.023 0.028 0.043 AAA 2451942.6763
73.77625 -67.475861 29.8224817 0.0025258 -99.99 -99.99 13.77 -99.99 12.289 11.786 11.698 0.018 0.021 0.022 AAA 2451942.6773
73.964667 -66.670722 3.5083778 1.4e-05 0.267 6000.06901 15.984 15.241 14.848 14.493 14.494 0.024 0.03 0.038 AAA 2451908.6181
73.995417 -66.622167 1.7772986 3.5e-06 0.282 6000.97645 16.667 15.99 15.543 15.196 15.256 0.028 0.039 0.07 AAA 2451908.6179
74.052417 -67.413389 3.6055926 6e-06 0.521 6002.84186 15.85 15.11 14.64 14.25 14.114 0.026 0.029 0.034 AAA 2451908.6211
74.133708 -66.905111 4.5160546 1.47e-05 0.456 6001.35418 15.692 14.934 14.549 14.144 14.035 0.023 0.026 0.029 AAA 2451908.619
74.1395 -67.293472 2.9476473 4.4e-06 0.505 6000.87536 16.156 15.443 15.073 14.678 14.59 0.026 0.036 0.042 AAA 2451908.6206
74.133708 -66.905111 2.3645 2e-06 0.658 6001.84871 16.195 15.589 14.549 14.144 14.035 0.023 0.026 0.029 AAA 2451908.619
74.256583 -67.491361 3.1534294 6.6e-06 0.425 6000.78779 16.148 15.388 14.771 14.47 14.389 0.021 0.026 0.032 AAA 2451898.6643
74.269958 -67.126583 3.3406376 1.31e-05 0.181 6001.15613 16.074 15.321 14.777 14.482 14.385 0.021 0.028 0.038 AAA 2451898.6658
