ra dec P dP A T0 V I J H K Jsigma Hsigma Ksigma quality T2mass
14.30175 -72.282306 1.6700296 1e-06 0.783 6000.99312 16.966 16.421 15.965 15.69 15.687 0.051 0.062 0.095 AAA 2451881.5489
14.302333 -72.378833 1.70609 1.3e-06 0.697 6000.68186 17.281 16.61 15.91 15.461 15.395 0.046 0.061 0.087 AAA 2451881.5493
14.190917 -71.803111 2.2324785 2.4e-06 0.594 6001.79527 16.931 16.273 16.311 16.128 15.963 0.044 0.087 0.141 AAB 2451873.6816
14.315375 -72.976861 1.5258533 2e-06 0.429 6000.52727 17.618 16.938 16.508 16.139 16.005 0.065 0.099 0.142 AAB 2451881.5517
14.335458 -71.644889 2.2207044 2.5e-06 0.683 6001.40369 16.451 15.964 15.461 15.306 15.265 0.031 0.043 0.081 AAA 2451933.5812
14.549875 -71.784833 4.7810657 1.6e-05 0.485 6004.52394 14.957 14.53 15.706 15.506 15.639 0.035 0.063 0.111 AAB 2451874.5673
14.549875 -71.784833 1.7545608 1.4e-06 0.718 6000.11438 17.091 16.48 15.706 15.506 15.639 0.035 0.063 0.111 AAB 2451874.5673
14.249667 -72.034861 3.6546671 5.3e-06 0.726 6002.29553 15.968 15.332 15.301 14.884 15.04 0.027 0.034 0.066 AAA 2451881.5479
14.392042 -72.752806 2.3207462 2.4e-06 0.819 6001.13531 17.012 16.308 14.313 13.712 13.465 0.035 0.037 0.035 EEE 2451881.5508
14.434167 -72.490778 1.4928994 9e-07 0.744 6001.12112 17.13 16.544 16.581 16.177 16.184 0.054 0.093 0.158 AAC 2451881.6016
14.39125 -72.070306 39.1993302 0.0120315 -99.99 -99.99 13.721 -99.99 12.035 11.508 11.424 0.021 0.021 0.020 AAA 2451881.5481
14.392042 -72.752806 6.0696539 1.1e-05 0.602 6004.16008 16.004 15.239 14.313 13.712 13.465 0.035 0.037 0.035 EEE 2451881.5508
14.395583 -72.962306 4.8987591 7.7e-06 0.688 6003.52216 15.537 14.963 14.46 14.091 14.089 0.023 0.031 0.036 AAA 2451881.5517
14.511167 -72.673083 3.9733479 5.7e-06 0.645 6003.04776 16.122 15.439 14.694 14.359 14.292 0.025 0.031 0.037 AAA 2451881.6009
14.282542 -71.257056 1.333617 1e-06 0.807 6000.51131 17.311 16.786 15.304 15.046 14.897 0.031 0.054 0.054 AAA 2451933.5797
14.417792 -72.921194 4.4122431 5.3e-06 0.677 6003.25399 15.765 15.129 14.892 14.609 14.467 0.023 0.034 0.039 AAA 2451881.5999
14.417833 -72.545639 4.9871088 5.5e-06 0.679 6001.69093 15.851 15.074 14.81 14.43 14.295 0.024 0.029 0.035 AAA 2451881.6014
14.426583 -72.765528 1.7493593 1.6e-06 0.64 6001.20968 17.569 16.847 16.269 15.966 15.637 0.056 0.084 0.102 AAA 2451881.6005
14.428208 -72.051917 2.441675 5.3e-06 0.333 6001.51718 16.87 16.163 15.702 15.305 15.346 0.034 0.057 0.081 AAA 2451881.6034
14.434167 -72.490778 1.3658475 1.5e-06 0.764 6000.09049 17.595 16.997 16.581 16.177 16.184 0.054 0.093 0.158 AAC 2451881.6016
14.435 -72.771222 1.4538975 1.1e-06 0.788 6001.22543 17.574 16.942 16.564 16.421 16.329 0.061 0.118 0.188 ABC 2451881.6005
14.4365 -72.273583 12.6238447 6.53e-05 0.57 6007.03906 14.527 13.795 13.225 12.85 12.813 0.023 0.021 0.023 AAA 2451881.6025
14.457125 -72.211472 6.6928993 2.78e-05 0.128 6002.48286 15.42 14.906 14.342 13.941 13.918 0.022 0.023 0.029 AAA 2451881.6027
14.459 -72.796472 4.5615989 6.2e-06 0.665 6000.00059 16.009 15.277 14.612 14.39 14.248 0.024 0.032 0.039 AAA 2451881.6004
14.463333 -72.406472 1.9379691 2.7e-06 0.397 6000.39637 17.0 16.349 15.933 15.63 15.541 0.035 0.061 0.081 AAA 2451881.602
14.472125 -72.412861 33.0293968 0.0008073 0.668 6028.0849 13.63 12.638 11.965 11.489 11.357 0.022 0.021 0.020 AAA 2451881.6019
14.486417 -72.463444 2.5191228 2.5e-06 0.594 6000.79252 16.834 16.102 15.718 15.315 15.219 0.040 0.052 0.071 AAA 2451881.6017
14.490458 -72.430861 1.7963703 1.7e-06 0.895 6001.74956 17.443 16.863 16.373 16.065 15.792 0.048 0.088 0.129 AAB 2451881.6019
14.496708 -72.235028 3.5524827 2.04e-05 0.656 6002.96451 15.775 15.364 15.138 14.805 14.666 0.027 0.033 0.049 AAA 2451881.6027
14.504833 -72.804889 1.5261324 1.7e-06 0.588 6000.10652 17.623 16.968 15.838 15.421 15.286 0.035 0.053 0.073 AAA 2451881.6004
14.505375 -72.284917 1.6569325 4.4e-06 0.775 6000.16082 16.69 16.434 15.445 14.808 14.685 0.039 0.039 0.050 EAA 2451881.6025
14.509833 -72.702889 1.8067569 2.5e-06 0.514 6001.04705 17.533 16.796 16.091 15.964 15.824 0.048 0.079 0.129 AAB 2451881.6008
14.511167 -72.673083 4.7696384 1.48e-05 0.443 6001.40881 16.142 15.334 14.694 14.359 14.292 0.025 0.031 0.037 AAA 2451881.6009
14.531875 -72.965389 1.60202 1.3e-06 0.7 6001.47959 17.296 16.701 16.03 15.745 15.908 0.043 0.072 0.123 AAB 2451881.5997
14.544208 -72.2385 1.5536536 1.8e-06 0.442 6000.16097 17.125 16.511 15.917 15.682 15.452 0.033 0.059 0.083 AAA 2451881.6026
14.545875 -72.422722 1.2413873 2.38e-05 0.389 6001.01385 17.794 17.231 13.804 13.262 13.14 0.023 0.022 0.022 AAA 2451881.6019
14.547542 -72.943639 1.7774286 1.6e-06 0.746 6000.83713 17.213 16.59 16.09 15.752 15.717 0.038 0.067 0.107 AAA 2451881.5998
14.549875 -71.784833 1.9093093 2.2e-06 0.741 6000.60294 16.802 16.274 15.706 15.506 15.639 0.035 0.063 0.111 AAB 2451874.5673
14.688792 -71.676139 1.2011079 1e-06 0.47 6000.89595 17.828 17.197 15.756 15.584 15.477 0.034 0.068 0.092 AAA 2451874.5668
14.569 -72.400472 1.2231785 1.1e-06 0.712 6000.67541 17.826 17.184 16.786 16.394 16.145 0.068 0.119 0.155 ABC 2451881.602
14.590792 -72.288444 8.6264337 0.0001079 0.149 6002.69395 15.614 14.745 14.117 13.734 13.66 0.024 0.025 0.027 AAA 2451881.6024
14.596833 -72.906917 7.5000092 1.97e-05 0.555 6003.83363 15.286 14.566 13.929 13.625 13.531 0.023 0.026 0.027 AAA 2451881.5999
14.610375 -72.71375 1.3972278 1.3e-06 0.474 6000.18403 17.65 16.982 16.353 16.043 15.909 0.053 0.082 0.126 AAB 2451881.6007
14.619917 -72.33275 7.935584 4.03e-05 0.307 6002.42051 15.489 14.676 14.268 13.849 13.736 0.026 0.026 0.028 AAA 2451881.6023
14.62025 -72.597083 2.1075998 2.3e-06 0.81 6001.42676 17.057 16.387 15.811 15.475 15.627 0.040 0.058 0.095 AAA 2451881.6012
14.620417 -72.444417 4.2894037 5e-06 0.708 6003.3019 16.151 15.429 14.726 14.469 14.317 0.024 0.031 0.037 AAA 2451881.6018
14.622208 -72.975667 1.3276556 1.4e-06 0.524 6000.95449 17.872 17.219 16.308 15.855 16.01 0.055 0.089 0.147 AAB 2451881.5997
14.6265 -72.542806 1.8600325 2.8e-06 0.488 6000.59499 17.439 16.701 16.243 15.998 15.682 0.053 0.086 0.115 AAB 2451881.6014
14.628792 -72.450778 14.7129727 9.09e-05 0.516 6001.25237 14.997 14.04 13.278 12.965 12.895 0.022 0.021 0.022 AAA 2451881.6018
14.590792 -72.288444 2.332282 2.4e-06 0.809 6002.23787 16.861 16.271 14.117 13.734 13.66 0.024 0.025 0.027 AAA 2451881.6024
14.640042 -71.579444 1.6412269 1.6e-06 0.473 6000.10742 17.374 16.683 16.209 15.781 15.791 0.049 0.080 0.119 AAB 2451874.5664
14.643042 -72.151083 9.8075494 7.6e-05 0.244 6000.61336 15.108 14.269 13.647 13.326 13.242 0.021 0.023 0.024 AAA 2451881.603
14.646125 -72.973778 1.5886292 2.7e-06 0.465 6000.21399 17.264 16.668 16.08 15.811 15.886 0.042 0.077 0.129 AAB 2451881.5997
14.658375 -72.169056 2.3109626 2.7e-06 0.402 6002.14349 16.572 15.721 14.972 14.537 14.483 0.032 0.035 0.049 AAA 2451881.6029
14.661542 -72.224389 1.6366589 4.2e-06 0.233 6000.82713 17.199 16.55 16.137 15.741 15.695 0.046 0.067 0.105 AAA 2451881.6027
14.664333 -72.896667 1.6804461 1.4e-06 0.758 6000.87114 17.184 16.588 16.308 16.096 16.019 0.052 0.093 0.140 AAB 2451881.6
14.672708 -72.379778 4.876743 7.8e-06 0.637 6002.39614 15.883 15.16 14.457 14.267 14.231 0.022 0.026 0.032 AAA 2451881.6021
14.672958 -72.182583 1.6771916 1.3e-06 0.791 6000.21835 17.198 16.545 15.811 15.375 15.382 0.036 0.049 0.081 AAA 2451881.6029
14.688792 -71.676139 2.0405287 1.9e-06 0.799 6000.27198 16.901 16.305 15.756 15.584 15.477 0.034 0.068 0.092 AAA 2451874.5668
14.694042 -72.917917 2.6671505 3.6e-06 0.724 6000.40077 16.479 15.867 15.601 15.262 15.181 0.028 0.045 0.069 AAA 2451881.5999
14.694208 -71.264806 1.0799814 8e-07 0.658 6001.02609 17.733 17.175 16.803 16.28 16.122 0.075 0.116 0.153 ABC 2451874.5652
14.70275 -72.8855 6.8097792 1.99e-05 0.548 6001.19185 15.691 14.929 14.232 14.016 13.941 0.022 0.030 0.033 AAA 2451881.6
14.704542 -72.684639 3.7497785 4.6e-06 0.728 6003.36693 16.111 15.442 15.222 14.882 14.792 0.024 0.034 0.053 AAA 2451881.6008
14.748375 -71.908361 8.1481955 3.12e-05 0.378 6002.21281 15.262 14.498 15.952 15.593 15.382 0.039 0.065 0.090 AAA 2451874.5678
14.767875 -72.013722 7.0548788 9.8e-05 0.087 6001.72457 15.634 14.809 14.566 14.225 14.229 0.024 0.027 0.032 AAA 2451881.6035
14.729458 -72.552083 38.0213246 0.0018793 0.33 6021.22312 13.996 12.859 12.066 11.592 11.463 0.024 0.022 0.022 AAA 2451881.6014
14.736333 -72.941222 3.2140252 3.6e-06 0.745 6000.3394 16.41 15.758 15.271 14.958 14.901 0.029 0.038 0.051 AAA 2451881.5998
14.747708 -72.715722 1.3462265 1e-06 0.769 6001.00546 17.681 17.087 16.456 16.306 16.166 0.060 0.112 0.164 ABC 2451881.6007
14.748375 -71.908361 2.2175333 2.4e-06 0.824 6002.05698 16.699 16.121 15.952 15.593 15.382 0.039 0.065 0.090 AAA 2451874.5678
14.752167 -72.168472 2.2129985 2.1e-06 0.637 6001.85451 16.698 16.158 15.174 14.711 14.344 0.037 0.040 0.041 AAA 2451881.6029
14.76075 -72.121472 1.9950595 1.9e-06 0.813 6000.52951 16.874 16.237 15.86 15.591 15.524 0.039 0.059 0.094 AAA 2451881.6031
14.767875 -72.013722 4.7296951 1.12e-05 0.414 6000.90096 15.943 15.178 14.566 14.225 14.229 0.024 0.027 0.032 AAA 2451881.6035
14.769292 -72.185583 1.9320932 4.2e-06 0.3 6000.1998 17.351 16.588 16.087 15.704 15.703 0.047 0.068 0.106 AAA 2451881.6029
14.736333 -72.941222 1.4713391 2.8e-06 0.348 6000.32119 17.63 16.937 15.271 14.958 14.901 0.029 0.038 0.051 AAA 2451881.5998
14.772792 -72.062417 4.7961987 1.22e-05 0.473 6003.70118 15.868 15.126 12.842 12.398 12.358 0.022 0.023 0.023 AAA 2451881.6033
14.772792 -72.062417 16.1911829 0.0001258 0.611 6003.35125 14.366 13.524 12.842 12.398 12.358 0.022 0.023 0.023 AAA 2451881.6033
14.767875 -72.013722 2.5504406 6.5e-06 0.296 6002.45462 16.848 16.109 14.566 14.225 14.229 0.024 0.027 0.032 AAA 2451881.6035
14.898042 -72.565833 1.0919187 1.5e-06 0.413 6000.55377 18.196 17.478 16.076 15.77 15.726 0.041 0.074 0.106 AAB 2451881.608
14.923875 -72.792444 2.9115084 9e-07 0.656 6002.37664 -99.99 15.892 15.922 15.644 15.606 0.033 0.064 0.094 AAA 2451881.6089
14.860917 -72.446944 1.4917733 1.2e-06 0.724 6000.58398 16.854 16.382 16.154 15.766 15.622 0.047 0.077 0.096 AAA 2451881.6075
14.87275 -72.856806 8.87133 2.68e-05 0.497 6006.6959 15.007 14.259 13.618 12.95 12.808 0.020 0.024 0.023 AAA 2451881.6092
14.752167 -72.168472 1.1766376 6e-07 0.726 6000.09664 17.447 16.912 15.174 14.711 14.344 0.037 0.040 0.041 AAA 2451881.6029
14.829542 -72.971944 2.1609693 2.1e-06 0.775 6000.24224 16.483 15.929 15.331 15.241 15.121 0.036 0.048 0.072 AAA 2451881.6097
14.844333 -72.280194 1.228994 1.9e-06 0.379 6000.97739 18.152 17.44 15.964 15.557 15.366 0.038 0.057 0.072 AAA 2451881.6069
14.844333 -72.280194 2.0186153 2.2e-06 0.76 6000.59178 16.908 16.318 15.964 15.557 15.366 0.038 0.057 0.072 AAA 2451881.6069
14.849625 -72.614972 1.6751544 2.2e-06 0.57 6001.29411 17.704 16.989 16.671 16.449 16.109 0.065 0.136 0.169 ABC 2451881.6082
14.85125 -72.875944 1.884354 2.4e-06 0.448 6000.84981 17.546 16.781 16.159 15.826 15.81 0.043 0.078 0.131 AAB 2451881.6093
14.860917 -72.446944 1.960597 1.6e-06 0.792 6001.14758 16.917 16.338 16.154 15.766 15.622 0.047 0.077 0.096 AAA 2451881.6075
14.868125 -72.639139 3.8605817 7e-06 0.59 6000.40416 16.537 15.796 15.135 14.868 14.799 0.023 0.036 0.049 AAA 2451881.6083
14.87275 -72.856806 4.0790885 1.71e-05 0.672 6004.02904 16.137 15.456 13.618 12.95 12.808 0.020 0.024 0.023 AAA 2451881.6092
14.873208 -72.930306 1.6583301 3.3e-06 0.362 6001.24262 17.747 17.021 16.576 16.48 16.346 0.059 0.127 0.179 ABC 2451881.6095
14.694208 -71.264806 1.4907799 1.1e-06 0.652 6000.16217 17.253 16.673 16.803 16.28 16.122 0.075 0.116 0.153 ABC 2451874.5652
14.875708 -72.649 1.7963837 1.4e-06 0.712 6000.50083 17.257 16.584 15.932 15.696 15.666 0.040 0.062 0.105 AAA 2451881.6084
14.880542 -72.913889 3.9143325 4.3e-06 0.712 6003.79467 15.86 15.233 14.997 14.683 14.675 0.023 0.034 0.049 AAA 2451881.6094
14.881083 -72.666167 2.0380962 1.8e-06 0.82 6000.14183 16.93 16.339 15.794 15.559 15.564 0.036 0.059 0.091 AAA 2451881.6084
14.688792 -71.676139 4.0883405 6.5e-06 0.563 6002.34004 16.133 15.444 15.756 15.584 15.477 0.034 0.068 0.092 AAA 2451874.5668
14.898042 -72.565833 1.5954902 1.4e-06 0.757 6000.12577 16.932 16.368 16.076 15.77 15.726 0.041 0.074 0.106 AAB 2451881.608
14.748375 -71.908361 2.8256677 3.1e-06 0.717 6002.08755 16.409 15.813 15.952 15.593 15.382 0.039 0.065 0.090 AAA 2451874.5678
14.904542 -72.551611 3.6661072 4.8e-06 0.73 6000.82333 15.774 15.139 14.61 14.279 14.216 0.025 0.034 0.038 AAA 2451881.608
14.910083 -72.024778 1.3498252 1.9e-06 0.425 6000.79644 17.582 16.926 16.395 16.178 16.081 0.060 0.105 0.144 AAB 2451881.6058
14.917792 -72.416361 2.9345048 3.9e-06 0.582 6001.95086 16.832 16.119 15.74 15.382 15.32 0.029 0.053 0.072 AAA 2451881.6074
14.923875 -72.792444 2.2795331 2.6e-06 0.567 6001.54106 17.041 16.346 15.922 15.644 15.606 0.033 0.064 0.094 AAA 2451881.6089
14.927583 -72.247306 5.4691996 1.68e-05 0.471 6004.21205 15.794 15.037 14.384 14.116 13.999 0.026 0.030 0.032 AAA 2451881.6067
14.9315 -72.399389 4.3939175 0.0002539 0.021 6004.31579 16.667 15.84 15.267 14.898 14.853 0.031 0.042 0.058 AAA 2451881.6074
14.933208 -72.486 1.6250258 1.6e-06 0.569 6000.91637 17.496 16.837 16.181 16.051 15.67 0.047 0.093 0.105 AAA 2451881.6077
14.945667 -72.764389 7.7550611 6.5e-05 0.22 6003.13638 15.521 14.696 14.221 13.756 13.658 0.023 0.028 0.028 AAA 2451881.6088
14.949875 -72.182972 2.5430359 8.5e-06 0.343 6002.22984 16.646 15.875 14.928 14.641 14.663 0.027 0.034 0.054 AAA 2451881.6065
14.956083 -72.864194 7.9508257 2.02e-05 0.545 6000.75111 14.922 14.28 13.817 13.577 13.496 0.018 0.024 0.023 AAA 2451881.6092
14.963125 -72.204028 2.8904894 1.4e-06 0.418 6000.59793 -99.99 15.836 15.187 14.926 14.85 0.028 0.037 0.055 AAA 2451881.6066
14.97725 -71.745139 3.8931188 7.1e-06 0.437 6002.40645 16.028 15.307 15.101 14.775 14.754 0.031 0.038 0.052 AAA 2451928.5322
14.971625 -72.640389 3.1316498 3.3e-06 0.778 6000.42086 16.339 15.705 15.485 15.143 15.036 0.028 0.046 0.063 AAA 2451881.6083
14.9735 -72.51125 2.0023113 4.8e-06 0.66 6000.74494 17.283 16.555 15.329 14.744 14.658 0.035 0.045 0.047 AAA 2451881.6078
14.976083 -72.924944 1.4832504 5.2e-06 0.229 6001.39739 17.763 17.079 16.558 16.153 16.189 0.060 0.108 0.173 AAC 2451881.6095
14.97725 -71.745139 3.7152923 7.7e-06 0.428 6001.06874 16.225 15.487 15.101 14.775 14.754 0.031 0.038 0.052 AAA 2451928.5322
14.982 -72.722639 2.5407085 3.4e-06 0.501 6000.16604 16.391 15.6 14.955 14.622 14.592 0.021 0.030 0.050 AAA 2451881.6087
14.983917 -72.371806 5.3767106 1.33e-05 0.536 6001.93406 15.825 15.112 13.988 13.4 13.097 0.051 0.043 0.036 EEE 2451881.6072
14.984583 -72.923306 3.0512164 4.8e-06 0.549 6000.5977 16.284 15.69 15.011 14.833 14.79 0.024 0.037 0.050 AAA 2451881.6095
14.986542 -72.957972 1.6675888 1.8e-06 0.662 6000.48012 17.348 16.735 16.007 15.786 15.755 0.043 0.067 0.105 AAB 2451881.6096
14.99625 -72.935778 3.62742 5.4e-06 0.583 6000.79905 16.304 15.623 15.102 14.69 14.653 0.042 0.046 0.057 EAA 2451881.6095
14.999833 -72.126028 4.2602275 6.9e-06 0.594 6000.3277 15.836 15.177 14.658 14.333 14.226 0.029 0.034 0.037 AAA 2451881.6063
15.007083 -72.022861 1.6857195 4.6e-06 0.347 6000.37339 17.436 16.784 16.42 16.146 15.908 0.054 0.094 0.130 AAB 2451881.6058
15.012917 -72.966194 5.4587754 2.38e-05 0.346 6000.69943 16.022 15.262 14.728 14.323 14.288 0.024 0.026 0.033 AAA 2451881.6096
15.018667 -72.793417 2.0423314 2.5e-06 0.809 6000.90032 16.877 16.319 15.63 15.522 15.482 0.030 0.059 0.088 AAA 2451881.6089
15.021875 -72.944917 3.2449055 7.5e-06 0.624 6002.01398 17.022 15.904 15.32 14.956 14.905 0.030 0.041 0.050 AAA 2451881.6096
15.032625 -72.296361 1.4270989 1.4e-06 0.511 6001.37587 17.759 17.069 16.299 16.006 15.669 0.052 0.088 0.099 AAA 2451881.6069
15.033583 -72.986444 2.8949054 2.05e-05 0.468 6001.60769 -99.99 16.079 15.782 15.324 15.357 0.041 0.052 0.075 AAA 2451881.6097
15.039417 -72.229778 3.9996173 1.23e-05 0.339 6001.0383 16.039 15.324 14.693 14.396 14.369 0.028 0.032 0.037 AAA 2451881.6067
15.044458 -72.125778 4.9216893 6.5e-06 0.638 6004.59637 15.647 14.997 14.487 14.155 14.105 0.026 0.032 0.035 AAA 2451881.6063
15.045542 -72.476722 1.5571337 1.7e-06 0.694 6001.04959 17.308 16.76 16.361 16.067 16.054 0.049 0.090 0.155 AAB 2451881.6077
15.046542 -72.921639 2.9181542 2.09e-05 0.215 6001.73919 16.615 16.012 15.434 15.066 15.013 0.040 0.060 0.064 AAA 2451881.6095
15.049917 -72.5145 1.5165745 2.7e-06 0.754 6000.20768 17.263 16.681 16.143 15.858 15.711 0.048 0.082 0.119 AAB 2451881.6078
14.97725 -71.745139 1.9664799 1.5e-06 0.691 6000.54003 16.655 16.162 15.101 14.775 14.754 0.031 0.038 0.052 AAA 2451928.5322
15.068542 -72.641167 2.9103036 1.06e-05 0.358 6002.46741 16.961 16.132 15.489 15.28 15.306 0.033 0.057 0.085 AAA 2451881.6083
15.074042 -72.135306 2.5052777 7.3e-06 0.231 6001.8753 16.874 16.171 15.729 15.384 15.43 0.042 0.058 0.088 AAA 2451881.6063
15.0785 -72.221139 2.0080858 6.3e-06 0.707 6000.63827 16.803 16.41 16.076 15.857 15.662 0.045 0.072 0.112 AAB 2451881.6066
15.081167 -72.223333 2.7141438 6.4e-06 0.589 6001.36378 16.516 15.949 15.271 15.075 15.009 0.032 0.045 0.058 AAA 2451881.6066
15.082042 -72.643944 4.2907605 1.29e-05 0.557 6002.58544 15.91 15.215 14.754 14.42 14.392 0.035 0.050 0.046 AAA 2451881.6083
15.087583 -72.542028 1.4672262 1.6e-06 0.737 6001.20725 17.769 17.058 16.381 16.119 15.95 0.053 0.094 0.136 AAB 2451881.6079
15.093833 -72.847556 2.3184397 7.8e-06 0.315 6001.59523 17.316 16.526 15.928 15.626 15.737 0.040 0.076 0.122 AAB 2451881.6092
15.099417 -72.089333 6.3668678 3.97e-05 0.226 6001.27859 16.059 14.899 13.968 13.263 13.296 0.045 0.032 0.035 EEE 2451881.6061
15.106917 -72.225083 2.7881181 5e-06 0.442 6000.3012 16.517 15.839 15.583 15.161 15.168 0.032 0.040 0.073 AAA 2451881.6067
15.190375 -71.834028 1.0681182 1.3e-06 0.391 6000.38374 17.7 17.118 15.604 15.289 15.345 0.033 0.045 0.095 AAA 2451929.5322
15.11175 -72.709861 1.620623 2.4e-06 0.491 6001.31016 17.184 16.581 14.408 13.805 13.745 0.023 0.030 0.030 AAA 2451881.6086
15.114958 -72.96925 2.3276764 2.1e-06 0.78 6001.92227 16.864 16.216 16.069 15.764 15.61 0.044 0.070 0.096 AAA 2451881.6097
15.12225 -72.05625 1.1411676 8e-07 0.72 6000.20817 17.474 16.964 15.887 15.299 15.318 0.040 0.052 0.082 AAA 2451881.606
15.139375 -72.78925 16.2445388 0.0001557 0.465 6008.10326 14.638 13.73 13.028 12.68 12.634 0.018 0.023 0.022 AAA 2451881.6089
15.150333 -72.252972 1.5017318 3.1e-06 0.365 6001.12962 17.289 16.639 13.412 12.593 12.421 0.022 0.022 0.021 AAA 2451881.6068
15.261208 -72.198444 1.5035125 7.3e-06 0.254 6000.62778 17.96 17.154 12.31 11.853 11.72 0.018 0.021 0.020 AAA 2451881.6607
15.166 -72.734167 2.8670155 4.6e-06 0.475 6001.93409 16.517 15.863 15.648 15.253 15.275 0.034 0.055 0.078 AAA 2451881.6087
15.175375 -72.828083 2.9731673 9e-07 0.809 6002.34161 15.952 15.458 14.835 14.663 14.62 0.022 0.032 0.046 AAA 2451881.6091
15.181167 -72.159389 1.6720512 1.2e-06 0.714 6001.39437 17.093 16.501 15.96 15.833 15.883 0.047 0.072 0.134 AAB 2451881.6064
15.175375 -72.828083 3.1608841 5.06e-05 0.317 6001.08738 16.53 15.936 14.835 14.663 14.62 0.022 0.032 0.046 AAA 2451881.6091
15.190375 -71.834028 1.290143 1.7e-06 0.342 6000.13829 17.553 17.028 15.604 15.289 15.345 0.033 0.045 0.095 AAA 2451929.5322
15.166 -72.734167 2.3585904 3.1e-06 0.586 6002.10233 16.955 16.278 15.648 15.253 15.275 0.034 0.055 0.078 AAA 2451881.6087
15.190375 -71.834028 2.3540844 1.9e-06 0.769 6001.51255 16.663 16.063 15.604 15.289 15.345 0.033 0.045 0.095 AAA 2451929.5322
15.245625 -72.067778 3.4922136 3.3e-06 0.746 6002.93224 16.048 15.451 12.378 11.92 11.794 0.019 0.022 0.020 AAA 2451881.6613
15.197458 -72.345972 1.8335589 2.2e-06 0.493 6000.84764 17.266 16.586 16.074 15.83 15.874 0.042 0.073 0.126 AAB 2451881.6071
15.245625 -72.030639 2.7555444 2.3e-06 0.73 6000.35006 16.208 15.6 14.649 14.213 14.158 0.023 0.027 0.034 AAA 2451881.6614
15.218375 -72.121139 1.5572413 1.1e-06 0.669 6000.1961 17.314 16.733 16.231 15.805 15.799 0.058 0.086 0.131 AAB 2451881.6611
15.231167 -72.961667 4.4388013 4.26e-05 0.107 6002.272 16.25 15.448 14.966 14.56 14.461 0.028 0.035 0.041 AAA 2451881.6577
15.245625 -72.067778 1.3524583 2.1e-06 0.411 6000.49538 17.571 16.925 12.378 11.92 11.794 0.019 0.022 0.020 AAA 2451881.6613
15.245625 -72.030639 6.4274494 2.6e-05 0.283 6004.79706 15.809 15.067 14.649 14.213 14.158 0.023 0.027 0.034 AAA 2451881.6614
15.190375 -71.834028 6.8400159 2.76e-05 0.397 6006.25362 15.442 14.696 15.604 15.289 15.345 0.033 0.045 0.095 AAA 2451929.5322
15.258458 -72.948694 1.2479395 1.3e-06 0.701 6001.01698 17.625 17.053 15.217 14.581 14.423 0.034 0.033 0.040 AAA 2451881.6577
15.261125 -72.243056 1.9181263 3.2e-06 0.374 6000.26815 17.084 16.393 16.0 15.829 15.863 0.039 0.069 0.128 AAB 2451881.6606
15.261208 -72.198444 27.075045 0.0005131 0.603 6011.24941 13.755 13.082 12.31 11.853 11.72 0.018 0.021 0.020 AAA 2451881.6607
15.166 -72.734167 5.7493115 1.12e-05 0.602 6002.10264 15.556 14.904 15.648 15.253 15.275 0.034 0.055 0.078 AAA 2451881.6087
15.2835 -72.893556 4.32254 2.19e-05 0.214 6003.89638 16.42 15.615 15.08 14.686 14.545 0.029 0.034 0.045 AAA 2451881.6579
15.318667 -71.289222 1.0546765 1.5e-06 0.562 6000.05165 17.79 17.196 15.631 15.441 15.461 0.033 0.056 0.098 AAA 2451929.5344
15.2985 -72.161139 2.1727385 2.1e-06 0.801 6000.2063 16.66 16.072 15.655 15.426 15.312 0.032 0.052 0.079 AAA 2451881.6609
15.318667 -71.289222 2.464852 7.8e-06 0.319 6001.48601 16.899 16.22 15.631 15.441 15.461 0.033 0.056 0.098 AAA 2451929.5344
15.321917 -72.249694 6.1116506 2.02e-05 0.35 6003.00455 15.659 14.882 14.443 14.09 13.937 0.021 0.027 0.029 AAA 2451881.6605
15.329125 -72.792444 5.0990129 1.92e-05 0.402 6000.40532 16.143 15.384 14.793 14.461 14.375 0.044 0.056 0.054 AAA 2451881.6584
15.318667 -71.289222 1.3008669 8e-07 0.693 6000.68703 17.23 16.717 15.631 15.441 15.461 0.033 0.056 0.098 AAA 2451929.5344
15.350917 -72.295222 1.275806 1e-06 0.491 6000.05676 17.475 16.931 16.624 16.393 16.073 0.065 0.124 0.153 ABB 2451881.6604
15.369792 -72.30475 3.7247431 4.4e-06 0.643 6002.07673 16.245 15.579 15.276 14.965 14.869 0.026 0.037 0.055 AAA 2451881.6603
15.382917 -72.322389 2.8611182 2.6e-06 0.676 6000.2147 16.533 15.874 15.395 15.084 15.024 0.029 0.044 0.066 AAA 2451881.6602
15.385333 -72.848694 1.8877149 2.1e-06 0.656 6000.08028 17.136 16.488 15.976 15.645 15.736 0.039 0.066 0.115 AAB 2451881.6581
15.190375 -71.834028 1.5220137 1.3e-06 0.516 6000.33859 17.332 16.672 15.604 15.289 15.345 0.033 0.045 0.095 AAA 2451929.5322
